Ph,Turbidity,Temperature,Conductivity,Label
8.18,627.8376531,11.14457193,316.2978956,1
8.23,164.3689663,25.10766967,346.7208592,1
7.85,229.4607714,22.5546748,349.4066397,1
6.59,758.1943346,25.38379925,399.1574858,1
8.36,278.6000628,18.69532165,293.1245443,1
7.65,403.6004096,13.82123216,274.1193418,1
6.8,81.87826161,16.70401056,297.5631004,1
6.73,881.4218776,13.23362138,270.4928711,1
7.73,737.0571866,18.28534537,345.9814605,1
6.88,970.2838706,14.41123545,251.5912089,1
7,407.6534931,15.86708551,349.9303371,1
8.1,218.4364324,26.93788527,276.7145208,1
7.62,537.4288817,27.21483437,330.6853755,1
7.28,776.4100414,17.53779627,304.5582029,1
8.13,769.4475983,21.60208369,309.9481737,1
6.82,788.2138428,27.7162433,287.7587219,1
7.49,487.945167,22.30867153,325.9888865,1
7.41,765.868383,13.17498447,385.7685917,1
7.29,731.9892658,28.70876107,328.0956543,1
6.7,451.7635875,24.40009826,358.2233019,1
7.85,785.9291188,18.29197082,260.3694154,1
6.92,957.3276202,16.95907601,311.7637757,1
8.19,972.0307942,23.87690994,257.8125756,1
7.28,205.0843036,10.79344066,341.6646483,1
6.92,569.9761694,26.1978353,320.858356,1
8.08,91.31445735,27.28319704,283.7307693,1
6.85,688.5955181,25.92681663,373.4619593,1
8.08,886.6040746,17.71325215,302.3467149,1
8.02,22.29435213,28.95843353,369.2906708,1
6.7,991.5085627,27.39057648,380.2314175,1
7.15,127.9932578,20.4136927,292.3216246,1
7.52,259.2957313,27.07312569,399.2416033,1
7.51,334.4321468,22.53086738,268.7241184,1
6.61,349.4718402,13.73880106,286.648274,1
7.7,850.4460028,20.5067598,341.5554447,1
6.67,481.5640251,17.74943612,371.3643849,1
7.87,573.4896873,12.2701151,358.073796,1
8.01,695.9559013,18.92484026,392.8049951,1
6.89,533.3717737,15.81686314,315.5816535,1
6.8,699.707064,28.03544114,346.9545101,1
7.11,592.6422033,14.16345799,252.8194784,1
6.62,847.1863231,15.44206596,296.0501735,1
6.56,656.1873967,28.3219418,296.9496766,1
7.09,499.8585272,10.72788592,331.548229,1
6.61,569.6279532,27.35948235,327.5054381,1
6.66,611.52281,29.09016557,318.880166,1
6.9,749.3869207,26.30754406,385.0410008,1
8.3,744.6026012,23.42596122,300.3375716,1
6.64,471.0814523,16.69291072,311.8052412,1
7.86,994.8022152,16.62279831,302.8924029,1
6.71,901.4277293,28.76636995,341.4424236,1
8.32,112.1879262,10.79590252,378.0858791,1
8.07,234.7355206,10.24763225,298.2378223,1
7.35,622.1208585,29.48839235,325.81688,1
7.54,79.86744577,23.49566152,344.5156379,1
7.93,995.7420372,21.27807457,361.74523,1
6.66,573.2482789,11.0055178,286.0148843,1
7.45,247.7030636,16.20210372,313.85013,1
6.56,173.5531435,10.08430279,313.1037435,1
6.95,835.6620343,23.86076358,399.0608655,1
6.72,180.3571458,13.2961515,394.2355529,1
6.79,682.4987746,20.32353175,255.7049074,1
7.66,327.8756049,20.7934145,254.0650297,1
8.09,513.0556831,11.22140692,271.3896309,1
7.42,448.428874,24.32772619,325.3873394,1
7.07,847.4502,29.58679157,387.0162599,1
8,426.3928652,12.32591987,281.305888,1
7.08,539.7842707,21.28102187,263.6683672,1
8.23,141.6074826,15.97384308,367.0045336,1
8.13,34.11237675,18.72214601,337.7468407,1
8.47,99.34562787,19.68591474,328.5718088,1
7.22,432.5471187,26.96280902,381.1966804,1
6.67,525.7361077,25.70711921,275.3339518,1
6.68,472.2677986,24.49038734,251.7543942,1
8.32,147.4921557,11.93007412,265.2177943,1
6.58,564.1124308,22.17694875,397.5312169,1
6.91,69.41821381,14.59890647,359.7906028,1
7.1,330.4290109,21.189274,359.4335776,1
7.12,900.8165576,22.33023076,317.7057493,1
7.64,316.6901063,25.01704569,383.9841109,1
8.2,132.7191912,21.64743946,288.1626249,1
7.12,101.1734674,11.19181695,395.4303257,1
7.65,991.5781891,11.54133556,250.9446371,1
6.53,761.9397416,17.2393113,296.4896442,1
7.7,763.497311,22.54371429,286.9687313,1
7.46,790.6649515,17.4223974,260.6160035,1
8.09,669.7131382,24.34792386,361.8605426,1
7.93,852.2135775,28.64978606,305.1208317,1
7.28,984.5572712,26.57911705,304.466946,1
7.94,256.5562119,25.3459002,368.4044199,1
8.04,841.1682932,19.69369347,364.408255,1
7.51,915.4793938,14.39103057,278.0641984,1
8.11,537.7901637,18.41206399,287.3069456,1
8.32,344.5735357,19.41044717,306.6853215,1
7.55,984.5620438,19.18917374,323.1862897,1
8.05,448.2228107,26.28639671,261.3291878,1
7.16,352.3862891,23.56057402,345.6326049,1
7.95,89.13035831,29.16845599,328.6642191,1
8.14,235.7479386,20.4339226,281.6092272,1
7.83,647.2706345,27.12580659,268.4550475,1
6.75,783.2883073,26.21292307,350.0059429,1
7.38,15.95739591,17.65955363,280.1241137,1
6.57,745.7355396,21.51225982,347.4854763,1
8.06,411.1243381,12.67419134,387.9739558,1
7.58,308.2866083,28.17427528,331.8781764,1
8.3,586.8084513,13.13719312,299.8825949,1
6.78,318.8750268,25.03838791,335.8448942,1
7.97,696.7260841,26.2892487,302.6646596,1
6.68,897.3178213,18.76934324,329.4984169,1
7.61,507.1524936,15.75368871,325.6535293,1
7.77,762.600041,13.80308905,317.9076364,1
6.65,183.160644,28.42463484,254.704208,1
8.16,615.9884554,23.65673219,343.8378916,1
8.01,139.7013871,21.57101574,389.3657514,1
6.7,40.51270014,28.49867984,366.2650586,1
7.82,652.4936279,21.52444707,385.0485693,1
7.28,839.2068175,17.88137163,399.898817,1
8.42,108.5133116,10.21692968,358.0624493,1
8.17,467.4573342,24.04331321,290.4992569,1
7.71,360.4658702,24.5814956,259.1692678,1
8.44,302.5950618,20.77496134,322.6943323,1
7.3,163.8010316,26.97669823,252.4931294,1
8.36,195.8286221,22.49101924,379.5485931,1
8.32,825.7293801,23.60214206,378.922802,1
6.71,489.7535653,20.96727842,343.653149,1
6.56,834.049152,12.14724201,382.7706606,1
7.71,295.9799146,15.044118,380.1616362,1
8.29,501.6602944,15.1839086,280.2205287,1
7.6,374.7581599,25.86250618,317.9949565,1
8.04,17.62586337,29.79352426,376.4488243,1
8.06,177.3128797,13.5998292,333.6108522,1
8.32,408.8692849,24.10269863,373.4827631,1
7.06,458.3155605,10.71885572,302.8136662,1
8.33,773.5044,15.57778863,261.6522829,1
7.66,689.735225,20.43738222,264.261311,1
8.34,518.8748397,21.93966601,345.8037903,1
7.88,496.2958059,27.68581861,312.2159963,1
7.86,335.7317981,25.2085421,323.2700123,1
7.29,748.8548771,18.37110915,257.6531066,1
8.42,695.3677134,20.61081092,258.5704438,1
7.37,823.0975032,17.32613739,316.276393,1
6.88,899.9554532,13.33498022,311.7124373,1
6.63,183.3443429,18.17287748,269.2603142,1
7.89,39.02177598,17.80369675,263.4664193,1
7.22,872.2929816,23.49922668,357.7807405,1
7.77,324.3440313,19.37289519,293.6745931,1
7.68,599.9682082,29.58197413,316.8232362,1
6.74,288.6951133,23.43639474,357.1257568,1
8.01,356.4769703,14.66884263,292.6480214,1
7.78,111.6228853,16.98291635,277.831352,1
8.37,503.0764844,23.76644276,273.3325725,1
8.21,380.2346578,20.88189895,363.6470992,1
7.74,332.5574675,26.32614294,329.8654454,1
8.44,458.9881731,28.1746927,307.8900697,1
6.54,759.5497236,27.59606341,310.5881408,1
6.82,595.4198355,15.18580031,348.2492781,1
7.84,400.7261185,12.45112571,374.1424728,1
6.96,18.21295071,12.57573222,311.170841,1
8.08,952.7603393,22.6976708,355.8318104,1
8,165.7724076,12.2130979,291.137075,1
7.03,782.0463804,13.35804404,352.4583853,1
7.86,914.8805271,15.79608792,250.4282756,1
7.15,117.164358,19.04258918,389.4500325,1
6.94,678.4212307,13.57212047,362.605569,1
7.63,306.5753461,18.77962656,379.5422934,1
7.09,885.8989288,19.14150963,321.5809658,1
8.49,764.5690722,15.54512102,306.331,1
8.46,977.2448773,26.71733996,384.5868544,1
8.36,257.0267784,10.20595493,363.247289,1
7.49,104.999665,29.39021849,336.1791889,1
8.47,972.5704716,19.08436631,381.5556802,1
7.13,8.191839349,25.74757244,359.397789,1
8.1,459.0226025,10.99654761,269.3462391,1
7.21,544.5525616,13.90959941,298.8444215,1
7.72,278.9409708,14.63013286,321.7666697,1
8.38,929.3338984,12.0095194,392.8477199,1
8.02,301.9807604,19.57158531,357.9825134,1
6.82,214.7045187,14.03550564,288.8126028,1
6.73,957.875799,29.20928039,355.8063933,1
8.4,651.9213131,13.20300402,276.1989918,1
7.75,85.89038435,25.62703514,281.3105871,1
7.39,755.7654618,15.89017437,306.6847868,1
6.92,828.7684807,23.40183725,387.3435596,1
6.6,50.44326505,22.38469643,250.3784649,1
7.31,242.348341,11.70855956,393.8067955,1
6.94,540.5799129,17.47466429,281.5429709,1
7.06,818.2558199,17.97258949,295.9035993,1
7.17,265.5463332,15.37904522,261.5224398,1
7.77,803.6755332,23.33648169,348.0464656,1
6.88,222.5008765,10.11544586,317.7721122,1
6.91,608.2804049,15.26061848,292.0900238,1
7.02,32.07540549,10.09722799,384.2068579,1
7.55,799.0045008,22.57372861,376.7598124,1
7.69,618.3332574,27.36328238,251.4766261,1
6.93,809.147086,22.42999096,384.0971377,1
8.42,212.5811887,17.07277793,332.033095,1
7.02,896.2202155,26.34251202,284.8404272,1
7.63,121.6728634,15.40590275,256.4709356,1
7.94,275.4419352,21.15262304,254.3491771,1
6.99,894.3028168,21.13029232,300.0946228,1
7.36,936.5061995,18.87107172,374.0998823,1
6.52,610.5441273,28.41534131,322.6939857,1
7.52,183.774889,18.53601535,379.4705039,1
8.16,259.2083046,21.70108922,390.271175,1
8.35,272.8503866,11.63268407,280.0442627,1
7.56,881.4221554,28.73822401,342.9225927,1
8.14,886.5913299,24.43934967,368.9071313,1
6.67,506.6872392,10.72969311,392.5195131,1
7.96,966.2092051,17.0433972,343.6691062,1
6.78,713.4216077,19.16354578,265.5600153,1
7.12,183.0325201,13.1730697,345.9724006,1
7.43,477.9569836,27.78530638,340.9439284,1
8.33,462.1799491,28.4653223,327.8005878,1
7.01,175.3946182,29.9963352,292.1919124,1
6.58,38.05514089,24.79901295,387.2526989,1
7.39,757.274205,21.88851749,366.0698412,1
6.83,452.5810131,20.20841215,327.9068571,1
8.27,294.1945685,14.44899781,394.4224419,1
6.72,7.70040335,19.96641365,297.4264415,1
6.59,625.5144276,19.9772649,263.6612281,1
7.48,467.008303,22.99134247,355.4311827,1
6.72,843.7164736,11.66768641,274.7927315,1
7.99,397.3191643,24.63824399,298.2033365,1
8.08,242.8441517,27.12874727,262.6018624,1
6.65,184.9230565,24.11657467,301.2804579,1
7.85,486.1803997,21.47351405,376.3078303,1
8.04,746.6382675,24.58393344,266.9914427,1
6.82,660.7602478,13.31604605,353.1329539,1
8.43,486.7113989,15.96759358,297.6603821,1
7.99,367.80528,10.90679309,357.7270252,1
8.22,472.5416145,15.96265674,380.1758655,1
7.64,823.0789853,11.95739872,321.2285474,1
6.63,247.597714,26.70572626,256.7408647,1
7.85,902.1148432,22.77509594,298.885623,1
7.15,657.3599741,28.07877733,264.9456601,1
7.5,610.4373152,21.38156166,319.9100204,1
8.14,332.6399943,21.24872796,256.5648469,1
8.49,358.1604086,10.11106593,358.2370312,1
6.95,891.426155,10.8542752,290.7330099,1
7.25,176.4363018,14.83135578,349.5388072,1
6.73,40.31594657,17.51033199,258.9883518,1
8.17,998.2682128,20.06610281,365.3745758,1
6.69,833.8182224,13.73660007,361.502363,1
7.2,130.9952181,28.84982997,347.0737055,1
6.55,308.6890149,26.1986323,256.6646057,1
6.85,924.0222188,27.98549587,298.8516856,1
6.66,418.1255926,15.71387573,301.3581777,1
6.69,702.6283992,28.20681781,266.5206842,1
7.36,380.2644288,22.87186283,385.0932555,1
8.23,872.4350656,15.48919197,256.7636042,1
8.5,746.4109867,12.6679647,341.061095,1
6.96,984.3046357,15.70520721,321.6176578,1
7.1,381.402946,23.9068405,329.7651034,1
6.99,940.500352,22.55842515,260.0692321,1
7.68,267.6954187,25.22266152,362.7906946,1
7.08,521.7036276,21.39226157,279.5109527,1
6.68,298.0336103,24.35347021,343.1392635,1
6.61,196.7076697,13.8819704,309.394046,1
6.79,52.75669321,20.93979993,301.613135,1
8.47,890.5184341,11.21210433,251.6372032,1
8.37,409.9720198,15.69984096,301.8330479,1
8.03,575.0484978,25.97932984,344.027946,1
7.19,401.9086133,19.92539524,274.4721118,1
7.88,279.1634103,24.53126011,384.8239567,1
8.48,285.6272415,16.63697933,259.4761742,1
7.07,941.2067942,11.63610858,347.2245026,1
8.48,138.5802001,18.94408145,319.979568,1
8.33,699.2484445,28.38627764,262.549555,1
8.19,109.6010165,18.80112155,384.1599631,1
7.6,246.731637,20.77828849,328.908063,1
7.99,646.0296272,14.99439449,360.1674819,1
7.95,542.2569038,14.63628528,394.3057098,1
6.68,887.6116661,11.42890148,274.7947033,1
7.04,324.167171,12.69141953,360.8230997,1
7.82,78.04472483,27.61412581,290.2410251,1
6.67,825.1198983,22.08116079,288.6487171,1
7.03,116.7655005,27.9005868,336.2130362,1
7.47,44.35122467,28.49173407,293.4980412,1
7.06,304.6499884,19.12958472,337.8194205,1
7.63,451.5904777,11.43178382,268.1637559,1
8.13,407.763528,12.65917413,289.7974012,1
6.95,988.463764,18.55820237,383.8727494,1
7.69,502.4727608,28.1552103,350.5726992,1
7.25,914.9853463,26.6204012,328.8294343,1
7.95,928.734371,23.20922651,259.9122073,1
7.5,156.5911913,29.67955589,355.3387739,1
8.25,700.5968689,15.46534443,255.3871656,1
6.91,994.2340277,25.25181939,395.3347583,1
6.86,111.4557075,18.13910594,272.8956132,1
7.1,76.13510493,21.29684596,251.8210438,1
8.2,388.0818745,24.27591661,295.107269,1
8.34,790.4161456,24.10757563,316.6891564,1
6.59,651.3570191,15.52310758,284.5408932,1
6.91,59.56471923,16.4346602,359.7550414,1
8.25,963.1948801,10.10500257,310.2117061,1
7.23,90.23145259,29.26341976,384.8005294,1
7.98,201.7649347,14.8087811,371.1870181,1
7.19,563.6171904,21.50011096,375.0655636,1
7.4,397.5467495,20.25596049,286.6600833,1
6.6,984.7902934,20.37285178,297.1657056,1
7.97,577.7676797,15.85388903,317.341458,1
8.24,883.1853255,23.71581737,284.3662381,1
8.48,705.3267837,17.76874133,342.6613992,1
6.51,2.414950691,22.40636496,282.3410144,1
7.55,514.3699524,15.53618297,390.0662494,1
7.57,708.4969505,22.52612775,286.6453909,1
8.41,949.5410588,21.14061187,387.740611,1
7.34,768.66109,16.09312355,373.7975568,1
7.8,55.58510203,15.96037163,364.8935189,1
7.95,237.0303062,22.35202728,390.8214213,1
7.22,534.1670084,28.97677865,290.6028846,1
8.25,774.9575032,15.61074089,353.5479975,1
6.54,646.5802576,15.70041048,395.0472207,1
7.74,831.7833845,20.57239302,265.7958344,1
8.25,498.6322902,23.0802538,358.3873017,1
6.99,99.10393844,14.18043993,355.1028725,1
7.24,968.826078,28.48284625,334.9406119,1
8.17,996.4278468,14.72403995,286.1302572,1
6.56,798.8727566,22.70471952,275.03839,1
6.53,719.2288799,23.14877455,383.7567474,1
8.4,837.1093851,17.87896833,336.4845501,1
7.74,61.4608027,15.20279843,309.4982619,1
7.2,705.5140684,29.55732898,340.98666,1
8.46,585.5758301,12.06713059,331.7593247,1
6.65,46.71823112,24.019225,271.1105227,1
6.55,564.2679328,18.13477483,345.3763866,1
7.4,620.5928221,10.71664024,338.9547178,1
6.99,708.024618,12.14688003,331.6126568,1
6.88,938.6507152,25.38884094,330.2904376,1
6.56,473.7467178,15.25731973,345.787367,1
6.91,233.9554926,24.69922517,371.9600023,1
7.23,878.2200493,14.53837804,348.7022427,1
7.19,538.4650981,21.57401702,331.9767084,1
7.13,66.11711421,19.9012482,302.83014,1
7.99,74.98709251,22.78768572,258.8074565,1
6.6,836.2860431,18.11596258,273.8483285,1
6.74,714.7488675,13.76018853,328.3945985,1
7.14,504.3282788,19.76982499,355.0798167,1
6.95,75.89792497,25.75214449,393.7148842,1
8.24,213.7170541,20.44955743,281.5335261,1
6.78,932.642352,11.06751982,357.6085426,1
7.62,770.6850503,12.7936718,347.1397877,1
7.9,483.3767313,16.47879822,252.1594135,1
7.52,88.96266547,27.76435547,319.7839542,1
8.38,680.136613,22.38066632,309.1141184,1
6.56,863.2284758,13.27198889,292.6318795,1
7.55,722.2767209,26.9925026,374.0847026,1
7.91,649.0331556,24.76936073,272.1878879,1
8.31,487.7448716,22.87553067,285.0539268,1
6.61,348.1658892,15.35541584,267.5943776,1
8.35,981.4656988,12.66073619,371.0445663,1
7.24,387.1130384,17.30040605,384.5732708,1
6.74,532.1674674,22.40581912,383.3051,1
7.24,366.3039942,13.65138942,375.8714523,1
7.53,926.5922437,10.90115953,309.1187562,1
8.02,661.9850224,24.96855151,342.32474,1
8.48,223.7730134,12.67957048,273.162555,1
6.74,490.7330507,11.09651634,269.1947531,1
7.04,771.1850749,24.33093903,399.0701586,1
8.2,880.9543917,28.18918464,355.4505873,1
6.67,238.5692602,17.02808374,283.7453934,1
7.37,714.4662858,13.68088147,399.5406672,1
8.01,934.9155675,24.44240146,340.5787831,1
6.97,614.8117821,27.82553975,393.5381107,1
7.88,771.8691496,20.92671052,269.3138207,1
7.55,399.9183773,29.82701841,340.6898853,1
6.7,112.7136993,27.75579118,319.1965941,1
6.66,223.2200522,25.15628196,367.2205701,1
7.84,182.4595547,22.20902866,392.9554709,1
7.56,980.4951238,20.51888717,347.533317,1
7.03,727.3065094,22.46070208,253.0383167,1
7.87,842.4012448,14.88922086,392.0649911,1
7.18,781.8415291,23.5010783,364.9012122,1
8.49,251.3545712,21.60710028,373.2498961,1
7.62,463.9691061,18.09095807,360.0921295,1
7.79,756.618844,24.6215833,325.4286166,1
7.2,55.06618477,24.53571367,364.7833879,1
7.13,424.4030911,13.10718765,361.8143097,1
7.5,100.2670135,11.78798904,393.2430857,1
8.28,783.0515605,17.71406155,287.6308556,1
6.95,203.5217718,22.57969771,303.876196,1
7.7,901.5085346,19.67096923,371.8169412,1
8.44,367.047698,16.2354611,365.3982394,1
6.82,425.3213676,20.28381687,282.4342788,1
6.96,846.9944584,14.16611308,277.0930089,1
7.35,817.853641,20.46726414,340.390616,1
7.02,433.5246285,21.90698501,385.4123623,1
7.76,371.2964786,29.86109938,358.8007828,1
6.57,200.0686919,25.4300047,280.4761721,1
6.71,551.4703185,23.91083784,300.7176083,1
6.68,601.0259561,24.62130032,324.602855,1
6.84,906.1255229,28.41203926,399.0584755,1
7.15,565.0121187,22.77785918,357.2042659,1
7.6,801.5610857,18.84243067,251.4843001,1
6.59,970.036641,24.63818916,392.6775085,1
6.83,639.1584583,17.52808303,332.1222171,1
8.41,469.0261598,18.59544485,389.3271967,1
8.42,976.2624899,29.29825022,339.2360816,1
7.8,662.7838168,12.9428546,271.732669,1
8.16,857.6940707,15.13371011,250.5310541,1
8.47,557.4537525,28.20919564,396.3256832,1
7.05,549.4307298,18.36303886,363.9238511,1
7.41,732.4550451,20.51377772,346.3704289,1
6.98,88.84953037,10.28506743,387.7776728,1
7.51,638.7180829,14.26627654,322.3223237,1
6.83,384.1260448,27.11838569,332.9523352,1
7.5,45.45694055,19.02852574,319.8720437,1
7.06,800.3719734,12.2186149,371.887649,1
6.71,825.1526429,11.66230199,368.5159137,1
8.38,408.5381328,19.5620678,300.4398918,1
8.33,701.4936921,10.93907673,333.2583832,1
8.1,733.5938483,10.77602766,338.7892731,1
8.25,597.1191334,13.3200713,361.9481587,1
6.59,545.6403784,23.82647856,338.572221,1
7.22,521.672547,25.16613594,399.9336001,1
7.66,74.29031493,27.60562115,270.7837215,1
8.29,949.9030713,11.33432756,379.5196056,1
7.49,713.9422278,29.98858669,253.9656533,1
6.58,307.7729274,19.9744225,365.2003001,1
7.31,366.6745663,27.81511612,271.0164496,1
8.42,12.97388617,17.51550191,327.2849503,1
7.27,191.5258052,16.5015312,379.1736476,1
8.18,48.95122002,12.61530501,331.7929461,1
7.82,882.272805,15.42425805,367.8107638,1
7.47,634.729422,15.28711014,360.6340938,1
7.58,186.3188761,23.29844126,369.8722967,1
7.08,794.4027044,16.97804337,273.5678892,1
7.54,755.4462002,12.479129,302.2146965,1
7.25,58.83470646,11.8137655,251.2643202,1
7.97,384.236691,15.90828459,358.8082926,1
8.12,57.53386499,17.30024405,317.4550408,1
7.18,154.2226189,24.21246705,395.2229438,1
8.09,846.8711786,11.32601747,305.5642092,1
8.03,67.62334958,16.285827,354.4837261,1
8.29,516.7680114,23.96156598,272.3409007,1
7.02,971.0401887,26.08306794,373.5113508,1
6.76,904.336512,23.54357944,313.8500914,1
8.04,4.51948891,13.25984371,300.7222001,1
6.96,884.9476377,18.9181451,353.7049482,1
7.01,523.2347524,20.02048088,373.0881949,1
6.78,802.4018545,27.39218717,339.3138237,1
7.64,632.7467825,11.49679697,305.320635,1
7.09,386.721447,11.25928198,251.4823064,1
7.75,425.1599832,26.03617496,280.4979094,1
6.55,378.7601407,21.80111633,373.4290813,1
7.66,235.8867125,19.41060079,385.3442961,1
7.39,414.8173881,22.00283003,280.285876,1
